MLD,pMLD,activity
6.4625,0.059288991,0.213736792
6.45,0.059174312,0.132345915
6.7,0.06146789,0.151469338
6.45,0.059174312,0.133458294
7,0.064220183,0.100690926
6.775,0.062155963,0.075144509
6.8625,0.062958716,0.13104801
7.475,0.068577982,0.0579352
7.475,0.068577982,0.064971227
7.8375,0.07190367,0.068359375
7.875,0.072247706,0.042661805
8.0375,0.073738532,0.03203767
8.1125,0.074426606,0.012351369
8.075,0.074082569,0.012917512
8.175,0.075,0.012209898
7.9375,0.072821101,0.012495406
7.8375,0.07190367,0.009793052
8.1,0.074311927,0.006852486
8.15,0.074770642,0.004596011
8.15,0.074770642,0.036283518
8.1375,0.074655963,0.031804734
8.1,0.074311927,0.025761773
8.0625,0.07396789,0.059388566
8.0125,0.073509174,0.041124942
8.0125,0.073509174,0.034773739
7.1375,0.065481651,0.115541166
7.05,0.064678899,0.145713503
7.05,0.064678899,0.103661306
7.2125,0.066169725,0.109028031
6.85,0.062844037,0.155482215
6.8625,0.062958716,0.234155251
6.725,0.061697248,0.239109218
5.8125,0.053325688,0.322184859
5.6,0.051376147,0.308730377
6.1875,0.056766055,0.388543192
5.2625,0.048279817,0.38109012
4.8125,0.044151376,0.379047794
5.15,0.047247706,0.360414945
6.925,0.06353211,0.411725643
8.1875,0.075114679,0.355462576
8.3875,0.076949541,0.329922566
9.2625,0.084977064,0.249418501
9.2625,0.084977064,0.232520178
9.525,0.087385321,0.137730965
9.4,0.086238532,0.125824225
9.4125,0.086353211,0.1237575
8.7875,0.080619266,0.126525485
9.2375,0.084747706,0.124548084
9.1,0.083486239,0.099388244
9.0375,0.082912844,0.135373161
8.7125,0.079931193,0.109566933
8.85,0.081192661,0.110038437
8.75,0.080275229,0.150049447
8.0375,0.073738532,0.146949842
7.95,0.07293578,0.163058126
8.125,0.074541284,0.131873999
9.025,0.082798165,0.084779465
9.075,0.083256881,0.06394052
8.9625,0.082224771,0.043828347
8.625,0.07912844,0.031368207
8.825,0.080963303,0.05751305
8.85,0.081192661,0.093643587
8.95,0.082110092,0.052408193
8.95,0.082110092,0.03380619
9,0.082568807,0.040402177
8.9875,0.082454128,0.017024426
9.025,0.082798165,0.018190342
8.8125,0.080848624,0.035024489
9.1125,0.083600917,0.045546933
9.725,0.089220183,0.045425168
9.7375,0.089334862,0.069614994
9.0125,0.082683486,0.063661454
8.8375,0.081077982,0.108847987
7.7375,0.070986239,0.084223013
7.6,0.069724771,0.132934683
7.7,0.070642202,0.108999543
6.2625,0.057454128,0.145812449
5.75,0.052752294,0.23274198
5.475,0.050229358,0.288749088
5.2625,0.048279817,0.398192996
6.6125,0.060665138,0.370949125
6.2,0.056880734,0.326344901
7.8625,0.072133028,0.280931324
7.575,0.069495413,0.215869312
7.2625,0.06662844,0.254305606
6.2625,0.057454128,0.298732247
7.2375,0.066399083,0.190073105
6.6,0.060550459,0.214700755
6.3125,0.057912844,0.189549962
7.3875,0.067775229,0.153134243
7.5875,0.069610092,0.170799426
7.675,0.070412844,0.126699396
7.7625,0.071215596,0.132564567
7.35,0.067431193,0.088567899
7.275,0.066743119,0.079937912
8.0875,0.074197248,0.067121286
6.9,0.063302752,0.096446701
7.425,0.068119266,0.048631055
7.9,0.072477064,0.116597148
6.5375,0.059977064,0.117216465
7.1875,0.065940367,0.08612214
7.35,0.067431193,0.082015066
7.0625,0.064793578,0.116397621
7.45,0.068348624,0.089744806
7.2,0.066055046,0.114070211
6.8125,0.0625,0.125151093
6.8125,0.0625,0.116957392
6.8,0.062385321,0.110934282
6.6375,0.060894495,0.047452169
6.35,0.058256881,0.10014742
6.225,0.057110092,0.099799637
6.4625,0.059288991,0.152112142
6.5,0.059633028,0.159854762
6.4375,0.059059633,0.152748366
6.375,0.058486239,0.196056548
6.3,0.057798165,0.173965152
5.95,0.054587156,0.207761918
6.35,0.058256881,0.244585752
6.75,0.061926606,0.235174014
8.55,0.078440367,0.216520767
7.975,0.073165138,0.208746029
7.2125,0.066169725,0.170115158
6.9,0.063302752,0.254896341
6.4375,0.059059633,0.226680416
6.4625,0.059288991,0.292772792
6.525,0.059862385,0.259763851
6.675,0.061238532,0.215841408
6.5125,0.059747706,0.138881334
8.025,0.073623853,0.177329163
7.3,0.066972477,0.134297334
8.1625,0.074885321,0.174988548
8.35,0.076605505,0.111229661
8.2875,0.07603211,0.150026887
8.5375,0.078325688,0.119095965
8.3375,0.076490826,0.102512298
8.4375,0.077408257,0.186406222
9.25,0.084862385,0.173640537
9.875,0.09059633,0.152193295
9.675,0.088761468,0.123148313
9.6125,0.088188073,0.108049113
9.475,0.086926606,0.096812494
9.5,0.087155963,0.142390417
9.225,0.084633028,0.152030983
9.625,0.088302752,0.198637602
9.2125,0.084518349,0.207334919
8.25,0.075688073,0.277428437
8.8875,0.081536697,0.285701233
8.8375,0.081077982,0.347561538
8.9125,0.081766055,0.312528268
7.9,0.072477064,0.30301089
4.875,0.044724771,0.312339567
5.5375,0.050802752,0.263411968
6,0.055045872,0.342134831
7.0875,0.065022936,0.261020352
6.9,0.063302752,0.229680972
6.675,0.061238532,0.229267368
6.9125,0.063417431,0.235140674
7.7,0.070642202,0.192696265
7.8,0.071559633,0.235688355
8.55,0.078440367,0.209702952
7.925,0.072706422,0.211792905
8.175,0.075,0.196837052
8.1125,0.074426606,0.163434645
8.05,0.073853211,0.149530021
7.5625,0.069380734,0.164287074
7.275,0.066743119,0.140870507
8.2375,0.075573394,0.171071193
8.1875,0.075114679,0.091628959
7.65,0.070183486,0.064239223
7.6625,0.070298165,0.107423168
7.2125,0.066169725,0.100214013
7.4,0.067889908,0.088116865
7.525,0.069036697,0.077383178
7.2875,0.066857798,0.069507148
7.7125,0.070756881,0.108508471
7.7125,0.070756881,0.131881484
7.1,0.065137615,0.099236641
7.325,0.067201835,0.128335804
7.7125,0.070756881,0.108717573
8.2125,0.075344037,0.068239259
8.45,0.077522936,0.075781764
8.4875,0.077866972,0.061191626
8.5875,0.078784404,0.086315394
8.425,0.077293578,0.145480631
8.3125,0.076261468,0.139658444
7.3625,0.067545872,0.162534699
8.25,0.075688073,0.179035071
7.775,0.071330275,0.196001904
7.7125,0.070756881,0.216399149
7.3125,0.067087156,0.180154688
7.45,0.068348624,0.185723854
8.075,0.074082569,0.176216941
7.975,0.073165138,0.137125636
7.6625,0.070298165,0.184698609
7.625,0.069954128,0.215497522
7.3125,0.067087156,0.199770927
7.6,0.069724771,0.168934344
7.8875,0.072362385,0.215632436
7.95,0.07293578,0.222027164
7.9625,0.073050459,0.124965492
7.5625,0.069380734,0.143747005
8.375,0.076834862,0.095688351
7.7125,0.070756881,0.099225099
7.55,0.069266055,0.106066351
7.8,0.071559633,0.104279859
7.725,0.07087156,0.086114506
7.9,0.072477064,0.087503574
8.2625,0.075802752,0.092184557
8.5,0.077981651,0.086401202
8.075,0.074082569,0.104250431
7.8875,0.072362385,0.09359512
7.85,0.072018349,0.132639291
7.7875,0.071444954,0.134908537
7.8875,0.072362385,0.123442592
7.8125,0.071674312,0.167308234
6.8625,0.062958716,0.145394313
6.9,0.063302752,0.200967418
7.35,0.067431193,0.156047416
6.8875,0.063188073,0.143171806
6.65,0.061009174,0.152965947
6.375,0.058486239,0.14447076
6.875,0.063073394,0.137816674
7.125,0.065366972,0.20841757
7.5375,0.069151376,0.197402832
7.35,0.067431193,0.166110184
7.425,0.068119266,0.147603834
7.775,0.071330275,0.18247773
7.6875,0.070527523,0.165731862
8.175,0.075,0.147935988
7.5125,0.068922018,0.149096247
8.125,0.074541284,0.141124178
8.7875,0.080619266,0.105104831
8.9375,0.081995413,0.152707984
8.8875,0.081536697,0.115730742
9.1,0.083486239,0.118342103
7.9375,0.072821101,0.091219647
8.55,0.078440367,0.08266129
8.6125,0.079013761,0.073359786
9.3,0.085321101,0.019860882
8.1,0.074311927,0.035879844
8.15,0.074770642,0.049529839
9.0875,0.08337156,0.051608704
9.775,0.089678899,0.052777265
9.7625,0.08956422,0.054983131
9.6875,0.088876147,0.073010664
9.7375,0.089334862,0.051753986
9.7,0.088990826,0.058973658
9.6875,0.088876147,0.057111972
9.55,0.087614679,0.039688359
9.025,0.082798165,0.066856461
9.4,0.086238532,0.043034483
8.075,0.074082569,0.076272744
8.425,0.077293578,0.077999816
8.7,0.079816514,0.06269449
8.65,0.079357798,0.062629353
9.125,0.083715596,0.041366906
9.6875,0.088876147,0.038992689
9.95,0.091284404,0.075386423
9.1125,0.083600917,0.047473201
8.1875,0.075114679,0.051087553
8.475,0.077752294,0.072119774
8.55,0.078440367,0.097789194
8.6375,0.079243119,0.119593798
7.9875,0.073279817,0.149429419
8.025,0.073623853,0.148405745
8.475,0.077752294,0.136499069
8.275,0.075917431,0.182549845
8.4625,0.077637615,0.137741047
8.075,0.074082569,0.163852578
8.025,0.073623853,0.175724968
9.475,0.086926606,0.166411526
10.5125,0.096444954,0.123970601
10.175,0.093348624,0.180819451
10.475,0.096100917,0.122960425
10.625,0.097477064,0.178140205
10.5375,0.096674312,0.15376197
10.5,0.096330275,0.147917793
10.5,0.096330275,0.178413501
10.65,0.097706422,0.129800376
10.7,0.098165138,0.057597268
10.475,0.096100917,0.101238557
10.35,0.094954128,0.09849991
9.95,0.091284404,0.081600282
9.5875,0.087958716,0.149977629
8.9625,0.082224771,0.100528169
8.7125,0.079931193,0.155057168
8.975,0.08233945,0.185920738
8.875,0.081422018,0.183724682
9,0.082568807,0.180852978
9.0875,0.08337156,0.146419952
10.15,0.093119266,0.090884428
10.275,0.094266055,0.124485044
10.2375,0.093922018,0.117578684
9.9125,0.090940367,0.127625772
10.0875,0.092545872,0.100026626
9.85,0.090366972,0.134151971
10.075,0.092431193,0.10081448
10.325,0.094724771,0.093117038
10.0625,0.092316514,0.098237926
9.9125,0.090940367,0.103426453
10.5625,0.09690367,0.153617535
9.8125,0.090022936,0.117450288
8.175,0.075,0.095995401
6.6125,0.060665138,0.149616123
6.425,0.058944954,0.120581341
6.3125,0.057912844,0.170953811
6.0125,0.05516055,0.181988919
5.925,0.054357798,0.164098331
6.1125,0.056077982,0.172145734
6.6,0.060550459,0.144541686
6.6,0.060550459,0.109530451
6.525,0.059862385,0.092240517
6.675,0.061238532,0.116960148
6.725,0.061697248,0.137355464
7.425,0.068119266,0.155211861
6.7875,0.062270642,0.125945705
7.1375,0.065481651,0.173599206
7.8125,0.071674312,0.145686121
7.55,0.069266055,0.104079264
7.875,0.072247706,0.197105382
7.6,0.069724771,0.191152524
7.725,0.07087156,0.14872394
7.6125,0.06983945,0.122846988
8.0625,0.07396789,0.135140068
8.425,0.077293578,0.121404591
8.425,0.077293578,0.155153509
10.325,0.094724771,0.144952312
10.1125,0.092775229,0.151698045
10.2875,0.094380734,0.082746161
9.7375,0.089334862,0.10668775
8.6625,0.079472477,0.107159184
9.4625,0.086811927,0.151122706
8.8375,0.081077982,0.100256129
9.2625,0.084977064,0.131464921
7.9875,0.073279817,0.118805591
6.5625,0.060206422,0.23587066
6.3625,0.05837156,0.241452206
6.8375,0.062729358,0.239016639
7,0.064220183,0.239836644
6.8375,0.062729358,0.202371255
6.6625,0.061123853,0.223635208
6.8,0.062385321,0.257334682
6.45,0.059174312,0.210888726
6.925,0.06353211,0.133277762
6.975,0.063990826,0.14198152
6.4375,0.059059633,0.132035234
7.65,0.070183486,0.155672328
7.7125,0.070756881,0.141453109
7.1375,0.065481651,0.076268861
7.475,0.068577982,0.053428237
7.3,0.066972477,0.055649092
8.025,0.073623853,0.02603888
7.35,0.067431193,0.039789923
7.55,0.069266055,0.030932391
7.825,0.071788991,0.089759684
7.775,0.071330275,0.07703069
7.8375,0.07190367,0.06981594
8.15,0.074770642,0.110207852
7.825,0.071788991,0.092628949
8.5875,0.078784404,0.077265048
8.3625,0.076720183,0.087423862
8.325,0.076376147,0.074003966
7.9,0.072477064,0.085487259
7.85,0.072018349,0.027355623
8.0625,0.07396789,0.067702553
8.2,0.075229358,0.089335052
7.3625,0.067545872,0.109332363
8.1,0.074311927,0.136095764
8.275,0.075917431,0.119286412
8.05,0.073853211,0.173006917
8.125,0.074541284,0.138052937
6.8375,0.062729358,0.158528554
6.5125,0.059747706,0.209604153
7.0125,0.064334862,0.278635256
7.0875,0.065022936,0.285624664
6.325,0.058027523,0.312420091
5.9875,0.054931193,0.205800234
5.9875,0.054931193,0.313124108
7.1125,0.065252294,0.220957717
8.625,0.07912844,0.172996925
8.1375,0.074655963,0.098179513
9,0.082568807,0.131015801
8.2,0.075229358,0.175165504
7.9,0.072477064,0.129100904
8.3625,0.076720183,0.124212736
8.35,0.076605505,0.130129686
9.3375,0.085665138,0.09091725
9.4375,0.086582569,0.090595184
9.4375,0.086582569,0.070334758
9.4,0.086238532,0.077710897
9.425,0.08646789,0.102612274
