MLD,pMLD,activity
6.2875,0.165460526,0.104012211
6.2375,0.164144737,0.184890228
6.9625,0.183223684,0.095447871
7.2875,0.191776316,0.081109258
7.8875,0.207565789,0.043567192
10.625,0.279605263,0.022259205
10.7125,0.281907895,0
11.325,0.298026316,0
11.3625,0.299013158,0.010550269
11.1875,0.294407895,0
11.4,0.3,0
11.4375,0.300986842,0.010360547
11.375,0.299342105,0
11.325,0.298026316,0.010986733
11.4375,0.300986842,0
10.0375,0.264144737,0.011180124
9.0875,0.239144737,0.01540383
9.7875,0.257565789,0.011314544
7.8875,0.207565789,0.025806452
7.25,0.190789474,0.048599671
7.2875,0.191776316,0.098416051
6.2125,0.163486842,0.087847731
6.1625,0.162171053,0.148708255
6.775,0.178289474,0.182859567
6.2125,0.163486842,0.286017399
4.475,0.117763158,0.313344595
3.65,0.096052632,0.276400171
4.0875,0.107565789,0.215322236
6.85,0.180263158,0.197896951
8.0625,0.212171053,0.1638442
10.1875,0.268092105,0.150583245
11.2,0.294736842,0.079467354
10.65,0.280263158,0.109955423
10.6875,0.28125,0.134990358
11.4625,0.301644737,0.104202037
11.725,0.308552632,0.053355918
11.5875,0.304934211,0.118345799
11.5125,0.302960526,0.072773429
10.7625,0.283223684,0.057910197
11.575,0.304605263,0.03565365
10.95,0.288157895,0.029119931
11.9125,0.313486842,0.013897937
12.4125,0.326644737,0.012876473
12.425,0.326973684,0.029094115
11.2625,0.296381579,0.013955517
10.9875,0.289144737,0.015631785
10.625,0.279605263,0.029134533
9.9125,0.260855263,0.025371829
9.5875,0.252302632,0.048828125
8.05,0.211842105,0.035182387
6.6,0.173684211,0.090714591
6.2125,0.163486842,0.135764499
5.3875,0.141776316,0.088709677
5.375,0.141447368,0.085966043
5.4375,0.143092105,0.107949609
6.0875,0.160197368,0.052346961
8.75,0.230263158,0.013262599
8.825,0.232236842,0.075955056
10.1625,0.267434211,0.055470292
10.2875,0.270723684,0.028947368
10.425,0.274342105,0.029538594
11.2,0.294736842,0.033876501
11.4125,0.300328947,0.042786498
11.3625,0.299013158,0.077499465
11.4375,0.300986842,0.046356233
11.4,0.3,0.01534854
11.4875,0.302302632,0.028356606
11.4375,0.300986842,0.03101425
11.3375,0.298355263,0.052286152
11.325,0.298026316,0
11.3125,0.297697368,0.012641674
11.3875,0.299671053,0.041528606
10.25,0.269736842,0.062975027
9.375,0.246710526,0.09877095
9.3875,0.247039474,0.096320346
7.5,0.197368421,0.057256991
7.2375,0.190460526,0.11984767
7.2375,0.190460526,0.11954023
5.85,0.153947368,0.112276786
5.3,0.139473684,0.155693759
4.275,0.1125,0.166067273
5.3875,0.141776316,0.187779434
6.2875,0.165460526,0.108448928
8.45,0.222368421,0.087878788
8.075,0.2125,0.1015625
9.6375,0.253618421,0.05217575
9.525,0.250657895,0.097550306
11.175,0.294078947,0.048984996
11.1625,0.29375,0.010912265
11.5,0.302631579,0.012253829
11.5,0.302631579,0.035278746
11.4625,0.301644737,0.025889968
11.6125,0.305592105,0.01140601
11.0875,0.291776316,0.014292095
11.175,0.294078947,0.024286988
11.225,0.295394737,0
11.1875,0.294407895,0.013395847
11.55,0.303947368,0
11.2,0.294736842,0.012582781
11.9,0.313157895,0.011017498
9.9125,0.260855263,0.024256993
9.3875,0.247039474,0
8.2125,0.216118421,0
6.2625,0.164802632,0.055915902
5.8125,0.152960526,0.08935319
5.8625,0.154276316,0.132682494
5.95,0.156578947,0.089528913
6,0.157894737,0.197298494
5.2875,0.139144737,0.291684526
5.425,0.142763158,0.230114845
5.3625,0.141118421,0.160276556
7.325,0.192763158,0.153829177
8.1375,0.214144737,0.188582852
9.1625,0.241118421,0.133020678
8.7625,0.230592105,0.108096828
9,0.236842105,0.181319936
