Inactive_ants,Random_locations
24.83718,712.6063
20.96553,699.4747
14.08235,336.0383
7.608737,606.6769
1.522761,0
0,0
0,0
0,518.552
0,0
0,0
0,208.2102
0,69.9456
4.105998,8.655003
4.472152,0
7.340655,0
13.61001,260.8437
16.39229,0
20.1583,199.2307
23.29984,482.4703
25.27868,15.11416
26.78642,126.7456
27.75677,124.5455
29.995,552.4764
30.7698,376.1038
33.41893,63.78151
38.00351,51.64897
42.97869,120.1196
46.35528,0
46.00596,63.38995
44.67961,0
43.85468,19.31097
42.25424,295.9699
41.0846,179.8139
40.82653,1.58491
40.47942,365.1757
40.8134,177.0138
39.92443,17.8032
35.4754,171.8979
33.66742,2.236285
28.28921,297.0441
26.12831,224.6008
25.1331,0
21.32994,0
14.59379,178.8299
10.03745,0
1.71063,598.1888
0,0
0,74.59535
0,359.4106
0,0
0,224.9365
0,113.6078
0,364.8947
24.58987,347.9855
26.13487,83.03
27.06244,0
32.70621,338.6002
33.82424,0
38.61803,540.3209
40.49924,0
41.69897,0
41.90589,0
41.0027,0
39.6691,216.4394
39.0615,364.4888
40.82799,289.6857
40.7185,0
40.97827,9.984638
36.98837,501.414
36.06425,290.6441
33.26876,72.05341
29.09434,353.214
27.71808,338.4681
26.63706,231.0402
22.83629,0
16.04201,396.5276
9.3548,0
3.590889,0
0,35.27271
0,0
0,61.27338
1.501441,50.42079
1.664107,40.9437
1.771135,0
1.887822,13.62153
25.84232,0
27.17749,394.3318
27.83275,0
28.40796,164.0474
29.17566,392.1494
29.28156,453.0623
30.78922,4.648611
34.93937,5.639285
36.10612,0
39.08002,0
38.68613,0
38.69621,406.581
37.74196,65.42503
38.41978,350.5675
41.20398,0
40.35378,3.522637
40.14981,557.5168
40.22347,344.8506
36.56393,403.2396
36.38833,2.064455
32.17262,613.6832
30.81717,361.9115
27.83074,645.3007
26.39512,0
22.7309,312.2811
17.96862,0
11.60848,300.5679
6.056375,1.878851
1.681124,521.9429
0,0
1.556808,547.5754
1.867168,341.9467
2.021878,0
2.117671,766.6267
3.810611,18.68746
28.73672,40.90178
27.58483,514.576
26.80402,40.90368
28.49833,110.8234
31.76481,0
33.10233,452.1987
35.56602,599.0411
36.36819,0
35.57227,248.7115
35.82251,447.1217
35.30153,1.941654
36.01959,707.0541
38.9092,0
39.15392,155.5253
38.78821,146.933
35.90735,205.867
35.75523,317.8066
34.79319,241.6208
33.43465,307.9876
30.31231,648.3504
27.00916,0
25.2369,155.1556
21.99495,0
16.84335,610.7962
12.84943,181.7114
7.288653,0
4.388611,138.6604
1.747057,277.2397
1.6215,188.2264
1.918485,60.91118
2.070558,387.8202
2.168252,0
29.07723,354.7098
32.38897,274.555
34.63829,0
35.34248,185.6148
34.47181,0
34.72215,47.339
34.26419,120.626
35.03581,1.644775
38.02538,131.4086
37.58856,0
35.41943,143.7075
34.14264,136.0165
33.26799,128.1972
32.64869,688.5407
31.03024,288.7789
25.93802,19.39108
22.71722,0
19.75897,0
18.721,29.2377
17.50878,183.3546
15.62924,0
10.48162,410.7064
5.914774,0
4.564169,0
3.397927,136.5641
1.88132,157.4372
2.030082,111.7835
3.663945,243.1255
34.15261,27.02653
33.23013,62.65832
33.46204,69.39639
33.07886,137.3246
33.86432,0
35.35728,15.68128
34.69771,0
31.77841,157.2355
33.71222,8.166015
32.13309,0
29.82722,0
28.02023,164.3668
23.28212,0
20.43971,1.566662
19.59727,0
18.87767,636.58
18.18216,0
17.08812,124.0885
13.80414,0
8.924297,0
6.099401,1.5821
6.199227,0
5.234704,358.6113
1.992335,0
3.677011,213.7026
30.53508,148.3486
31.35612,484.0013
32.93067,428.3911
31.13372,0
27.6451,18.79596
28.75919,357.7798
26.31891,627.2886
24.9992,138.9908
20.53983,189.0815
19.88604,167.7149
19.41105,19.04677
19.06373,0
18.74494,236.7005
16.72346,62.29562
15.52335,3.73952
12.4422,0
10.68318,370.4147
6.113306,367.9688
6.446856,315.6846
5.530663,20.35178
3.720676,294.924
4.058637,302.6453
4.407137,0
4.829614,196.5368
5.347021,174.569
26.45469,146.6733
28.98542,0
26.39181,0
24.47873,179.4831
22.51539,5.594015
21.98245,0
20.99339,267.6118
19.87488,80.34455
19.40598,366.6971
19.21063,84.45026
19.12313,200.313
19.01185,0
17.30851,104.936
15.23176,133.3143
14.11311,0
12.72676,380.5526
10.99159,216.3913
9.377937,43.6471
8.176356,0
7.50264,303.9624
5.809226,94.186
6.028841,300.5443
4.985227,91.79783
5.678207,168.9003
6.4048,0
7.035133,11.41757
21.59668,0
21.10905,0
20.40274,350.331
18.21335,0
17.91844,0
17.80675,209.2529
17.80161,74.67122
17.79503,0
16.25906,175.6635
15.90738,0
15.13937,341.2188
14.14502,189.3721
12.92671,16.24571
12.83744,2.302391
9.913961,143.7919
8.729939,25.37221
7.969048,0
6.406791,166.0528
6.921877,767.3845
6.19224,275.4277
6.977398,0
7.595155,146.4262
9.91615,2.995192
19.3256,329.74
18.69442,0
18.13082,319.2273
17.85436,15.18583
17.80736,414.7962
17.86642,286.6855
17.90349,190.4914
16.34049,426.7853
16.12256,29.06663
15.6098,1.706607
14.88268,162.0722
14.04115,0
12.93585,0
11.84086,22.82434
10.51782,30.96117
9.27511,543.5952
8.678149,140.055
7.564884,244.3757
8.188667,0
7.42829,0
8.001579,0
10.37706,233.6207
11.04669,330.1002
18.70767,373.2163
19.17695,37.17144
17.77878,0
17.85443,145.367
17.75958,0
16.07541,459.331
15.72775,41.04476
15.18575,68.7897
14.52741,407.795
13.75134,82.58199
14.55808,573.3964
12.17979,469.7139
11.18276,101.368
10.44373,79.5927
10.19175,245.544
8.777048,49.02256
9.233973,319.8055
9.855833,0
10.57886,0
11.13928,84.83787
11.5452,0
18.72153,149.2608
17.75693,264.8295
17.74119,0
17.50074,206.1335
15.67058,348.7312
15.25975,0
14.72901,121.0857
14.09669,11.52233
14.99673,0
13.1154,270.5617
12.74837,0
12.28761,22.60338
11.95748,256.2184
11.80813,235.1882
11.86592,0
12.12193,462.4706
12.48511,0
12.89019,229.6937
13.33957,43.32726
18.76019,2.58339
17.8713,15.97944
19.30726,497.3237
17.69337,0
17.38574,308.0288
16.91104,38.35364
16.32067,0
14.30927,72.44376
15.21983,370.3971
15.16176,165.1784
13.6314,147.2031
13.37196,204.0424
13.17028,0
14.64999,0
14.71187,36.5372
14.8277,410.9997
15.01287,0
15.25717,364.2488
15.54902,111.2302
0,25.83916
0,481.967
0,240.836
0,133.1949
0,822.5192
0,597.2976
0,0
0,354.5797
18.81787,0
16.52687,301.7172
19.48174,0
19.23659,0
17.31495,144.7751
16.80721,657.0336
16.29831,328.0585
17.33451,247.3389
15.65034,15.72173
14.01363,0
15.21405,0
15.06907,0
15.15875,1.517849
15.39158,385.882
15.61594,149.5662
15.79098,0
15.95081,0
16.12818,97.42928
0,37.80579
0,0
0,0
0,0
0,0
0,26.83681
0,78.48158
0,0
0,362.0047
0,124.3054
0,225.4945
18.71181,80.03139
16.67756,225.5721
19.6896,477.4203
19.43338,510.5873
18.97845,24.35397
16.88682,15.90738
16.57744,453.3591
18.10647,38.90384
17.74128,48.54024
14.17869,0
15.28078,47.89768
15.04828,0
15.08224,0
15.35217,164.5981
15.70042,113.1868
15.99043,25.92495
16.19796,0
16.36541,196.9821
0,1.570529
0,272.3994
0,349.7387
0,85.39837
0,110.4884
0,30.24512
0,0
0,502.2526
0,0
0,527.4355
0,7.853233
0,283.5333
16.97454,538.1979
16.6263,0
20.94727,0
20.44263,0
19.78319,0
19.77037,168.1073
18.52619,0
18.05656,101.2899
15.72076,0
15.26692,432.1212
14.96154,2.84776
14.87892,534.887
15.04108,460.1592
15.37322,78.65138
15.73557,184.4603
16.03344,172.799
16.26025,0
0,319.9674
0,143.3812
0,286.4211
0,32.20057
0,141.1106
0,294.9662
0,108.883
0,0
0,188.9681
0,589.7159
0,331.3898
0,0
0,297.9773
0,200.0469
0,309.9999
0,92.35136
0,255.5828
0,346.5825
0,110.1996
16.46439,290.5428
20.82341,2.855955
20.2551,217.8283
19.72218,0
20.01974,50.93197
18.68138,426.1277
18.14231,537.066
15.76149,20.18856
15.1931,0
14.86838,81.35673
14.71416,59.84315
14.75348,126.3159
14.97774,305.1317
15.31432,120.1354
15.65926,196.3505
0,5.665422
0,498.5154
0,59.19973
0,0
0,0
0,158.6401
0,70.50291
0,309.8689
0,134.4851
0,250.7316
0,195.9606
0,642.3558
0,216.9854
0,270.842
0,476.6762
0,204.0033
0,0
0,0
0,0
0,10.5004
0,141.3683
20.10814,0
19.93738,365.6624
20.18506,95.09926
18.72664,44.47343
18.14037,244.4196
17.26912,121.4638
16.58969,182.5103
14.76787,7.01915
14.58627,414.7027
14.54985,599.351
14.66595,49.16967
14.9191,376.9723
0,0
0,0
0,0
0,46.40684
0,69.49608
0,150.8844
0,71.79711
0,255.3009
0,301.0888
0,408.4976
1.607009,419.0948
0,5.367924
0,428.5167
0,0
0,339.4273
0,0
0,593.141
0,46.56734
0,526.2075
0,281.5839
0,18.55171
0,0
0,0
0,0
0,130.5768
20.32977,0
20.10358,90.71667
20.2761,57.89689
18.74228,0
18.12937,278.8658
17.27724,0
16.57625,34.45658
14.67996,270.5385
14.48793,204.6725
14.41272,0
14.45346,26.76075
0,36.73228
0,183.2307
0,248.2127
0,211.0429
0,8.70787
0,16.35586
0,0
0,463.0257
0,509.0834
0,0
1.642727,0
1.80691,211.0132
1.88281,270.3838
1.904974,0
0,0
0,132.9686
0,198.0058
0,17.11789
0,97.47148
0,263.9931
0,631.4011
0,414.7531
0,0
0,30.00704
0,0
0,257.8089
0,67.10062
0,50.66125
0,122.8713
0,373.3781
0,0
0,0
18.77134,394.5203
18.71663,191.2879
18.10965,194.0031
17.28133,0
16.56571,263.8049
14.61721,33.08117
14.41803,0
14.32026,274.6018
0,387.9671
0,0
0,0
0,691.3117
0,155.058
0,343.2928
0,505.9625
0,0
0,0
0,0
0,367.1618
1.55693,0
1.753728,55.7951
1.87261,81.36847
2.034537,12.76852
2.079232,0
0,67.59176
0,397.8084
0,162.6271
0,431.2817
0,0
0,651.2964
0,463.42
0,609.6732
0,474.6754
0,332.5356
0,219.6339
0,133.1647
0,359.5207
0,353.1437
0,26.59967
0,42.9953
0,184.4339
0,124.3986
0,0
0,0
0,240.7506
0,298.2278
18.57037,416.7336
18.0197,0
17.24445,252.2574
18.07012,0
16.12072,397.2421
0,245.9567
1.503695,0
0,453.2578
0,0
0,135.57
0,9.661802
0,8.186944
0,49.79295
0,246.8855
0,225.1111
1.628257,39.66753
1.765048,686.0343
1.863588,0
1.947062,203.6144
0,0
0,168.0699
0,0
0,0
0,114.4218
0,4.836023
0,1.59607
0,0
0,0
0,0
0,480.9949
0,339.2423
0,0
0,289.9572
0,158.9563
0,13.51021
0,274.5472
0,445.9341
0,24.46188
0,25.91847
0,0
0,0
0,301.9296
0,476.6331
0,279.864
0,0
0,0
0,0
0,0
0,601.7708
0,169.5856
0,0
0,112.6859
0,113.8637
0,327.3529
0,13.87491
0,154.6909
0,563.8259
0,256.2362
0,442.2018
0,184.8554
0,144.7348
0,129.2164
0,0
1.546521,25.52914
0,454.6405
0,0
0,25.53784
0,389.2307
0,0
0,0
0,5.400306
0,253.5341
1.612713,276.4323
1.72856,169.288
1.833264,0
1.935829,0
0,521.5257
0,346.91
0,0
0,283.2886
0,0
0,7.991886
0,494.3032
0,0
0,428.8871
0,156.4399
0,263.8217
0,173.4762
0,493.6715
0,509.5913
0,189.867
0,251.8226
0,247.6111
0,567.5443
0,718.9248
0,223.1369
0,35.72395
0,0
0,113.6538
0,118.6029
0,411.205
0,0
0,0
0,190.8347
0,647.3747
0,133.794
0,9.555402
0,0
0,582.023
0,0
0,0
0,0
0,123.3377
0,0
0,91.35808
0,0
0,668.1273
0,0
0,0
0,345.1412
0,467.1431
0,18.09921
0,627.7767
0,0
0,130.7946
0,0
0,10.77883
0,0
0,545.4163
0,0
0,425.3174
0,45.72728
0,181.9206
0,203.9562
0,186.0433
1.525035,0
1.651205,124.5178
1.782729,0
1.914245,350.3097
0,84.59383
0,0
0,327.0579
0,0
0,284.3
0,0
0,416.3734
0,191.3186
0,12.94099
0,592.4188
0,130.3816
0,0
0,327.4274
0,591.9433
0,1.574165
0,317.7981
0,369.6848
0,116.4895
0,0
0,150.7445
0,58.81821
0,27.43486
0,59.46482
0,638.1331
0,331.1058
0,746.2498
0,0
0,0
0,161.1919
0,60.67271
0,0
0,0
0,98.29224
0,254.5992
0,0
0,7.440463
0,301.7098
0,0
0,294.7927
0,0
0,204.7906
0,440.6957
0,163.8929
0,682.0458
0,0
0,313.7379
0,0
0,64.74435
0,0
0,556.3334
0,150.5765
0,0
0,433.7424
1.559465,40.81516
0,614.8458
0,0
0,326.4557
0,0
0,445.3911
0,0
0,76.91258
0,0
0,325.2607
0,33.04426
1.6467,562.7732
1.817666,457.3568
0,157.7715
0,301.6941
0,29.23547
0,239.9809
0,37.36766
0,54.94801
0,164.7319
0,257.4711
0,509.6945
0,225.9033
0,219.2797
0,435.143
0,0
0,492.0293
0,94.02414
0,50.76998
0,338.8465
0,611.2239
0,634.6912
0,0
0,168.1525
0,292.1418
0,0
0,221.8169
0,0
0,106.783
0,352.1023
0,347.8811
0,227.3174
0,0
0,338.0846
0,3.995391
0,0
0,316.8991
0,665.3626
0,29.24067
0,79.61462
0,22.71309
0,1.625613
0,414.5826
0,0
0,307.7822
0,189.131
0,528.8049
0,13.84321
0,42.18995
0,122.9668
0,0
0,316.0069
0,0
0,281.264
0,0
0,0
0,304.753
0,2.359615
0,215.9635
1.566337,2.208474
0,61.69758
0,491.7597
0,293.4527
0,143.15
0,0
0,1.571306
0,681.5085
0,0
0,686.1592
0,0
0,65.86079
0,139.1031
0,35.99892
0,95.22391
0,3.647754
0,186.3479
0,76.16441
0,372.0366
0,1.589884
0,376.4542
0,0
0,24.24201
0,299.8156
0,7.052518
0,65.75238
0,336.8502
0,0
0,640.4666
0,152.5594
0,72.14674
0,58.85112
0,205.1448
0,355.6008
0,87.0611
0,58.46248
0,354.6292
0,0
0,0
0,589.0781
0,453.3579
0,0
0,0
0,1.911753
0,538.4636
0,146.1344
0,0
0,0
0,0
0,345.0323
0,459.0878
0,32.93052
0,236.2724
0,0
0,0
0,169.7022
0,494.7799
0,160.288
0,0
0,365.6753
0,0
0,185.0448
0,593.0903
0,0
0,220.7588
0,79.91138
0,0
0,193.7916
0,281.8067
0,176.6702
0,278.8159
0,532.1937
0,0
0,58.08984
0,97.56309
0,0
0,0
0,166.4446
0,373.3869
0,134.3892
0,265.2758
0,18.26844
0,16.01486
0,320.0865
0,12.55079
0,417.5469
0,26.24404
0,160.42
0,409.9571
0,0
0,176.9551
0,20.85561
0,146.0131
0,364.7918
0,357.7065
0,4.42774
0,209.3272
0,33.05742
0,311.7306
0,0
0,66.55548
0,240.3312
0,644.402
0,375.6184
0,49.44138
0,14.63011
0,472.076
0,55.26068
0,0
0,320.0991
0,184.095
0,242.3731
0,238.3777
0,0
0,335.0692
0,402.437
0,0
0,473.0307
0,392.9559
0,55.38033
0,44.88799
0,0
0,370.1751
0,109.4745
0,66.47802
0,0
0,0
0,29.32171
0,154.0573
0,0
0,28.92509
0,343.796
0,0
0,0
0,152.8472
0,0
0,0
0,0
0,388.8716
0,244.5518
0,0
0,17.97405
0,3.767315
0,475.4129
0,323.1506
0,571.2593
0,136.7375
0,0
0,0
0,0
0,605.1053
0,555.9752
0,506.4759
0,568.7616
0,370.4247
0,199.925
0,496.6951
0,0
0,842.6052
0,0
0,0
0,197.6277
0,348.0402
0,522.2769
0,154.9803
0,321.3795
0,0
0,0
0,14.31418
0,314.7292
0,309.0864
0,0
0,414.253
0,380.4909
0,151.2004
0,243.5248
0,0
0,257.8231
0,232.6744
0,427.2611
0,670.1242
0,328.2209
0,8.28856
0,0
0,0
0,495.6547
0,118.5529
0,0
0,84.82066
0,514.2603
0,378.993
0,81.17307
0,0
0,56.71303
0,306.8872
0,17.21769
0,470.1241
0,123.403
0,263.1669
0,0
0,71.63319
0,0
0,441.4453
0,0
0,0
0,505.596
0,0
0,341.7952
0,62.11265
0,543.1539
0,482.6482
0,1.767478
0,2.897498
0,0
0,37.82076
0,659.6479
0,0
0,2.078246
0,627.5035
0,0
0,709.6681
0,115.5892
0,443.0397
0,221.9479
0,36.8065
0,130.6251
0,0
0,723.386
0,564.0797
0,150.9107
0,317.2816
0,239.9185
0,14.97967
0,169.0786
0,34.80052
0,405.5445
0,0
0,174.4184
0,156.7591
0,51.21019
0,139.2835
0,26.64808
0,232.5714
0,107.0612
0,354.8755
0,0
0,251.3336
0,168.8651
0,189.911
0,162.6271
0,7.859829
0,0
0,148.2995
0,212.3807
0,260.2004
0,50.44715
0,22.00497
0,0
0,423.6836
0,0
0,260.126
0,75.10784
0,0
0,0
0,349.6904
0,0
0,502.458
0,149.9669
0,555.0341
0,150.0725
0,0
0,242.8029
0,185.598
0,370.2029
0,107.7148
0,0
0,326.3556
0,74.11704
0,0
0,0
0,61.60139
0,13.59431
0,505.1116
0,1.604857
0,120.2562
0,433.3877
0,41.33802
0,134.6906
0,217.3875
0,0
0,9.362422
0,137.4928
0,200.4742
0,699.969
0,32.89165
0,67.84208
0,0
0,0
0,26.81484
0,450.302
0,314.2464
0,310.2846
0,82.01109
0,413.3346
0,32.09583
0,0
0,41.84694
0,198.2143
0,183.996
0,0
0,4.28882
0,162.9612
0,0
0,0
0,4.82702
0,0
0,102.0426
0,278.389
0,0
0,0
0,257.4512
0,95.78248
0,0
0,65.11981
0,0
0,77.23293
0,0
0,33.25071
0,3.349449
0,436.7302
0,0
0,0
0,3.113764
0,17.27481
0,0
0,8.924297
0,0
0,0
0,133.7008
0,588.2307
0,0
0,0
0,31.88081
0,0
0,283.4761
0,128.7174
0,0
0,0
0,293.0717
0,0
0,207.6149
0,14.18874
0,574.0913
0,0
0,370.4801
0,273.1827
0,285.9599
0,459.6617
0,0
0,231.5634
0,110.8851
0,0
0,0
0,0
0,753.2079
0,0
0,490.1282
0,479.4167
0,229.3103
0,96.92484
0,453.2403
0,267.4807
0,0
0,0
0,184.9584
0,516.1993
0,402.5619
0,0
0,173.708
0,0
0,293.3699
0,42.3997
0,167.8772
0,0
0,150.5975
0,33.97924
0,0
0,111.5627
0,0
0,0
0,0
0,0
0,0
0,596.9532
0,0
0,438.7635
0,32.653
0,0
1.655886,0
0,341.9424
0,252.6189
0,27.29206
0,239.1135
0,152.4674
0,0
0,347.9442
0,4.914158
0,28.44933
0,19.17384
0,399.8698
0,736.7221
0,61.73577
0,89.23707
0,100.6769
0,386.8565
0,704.6116
0,538.6765
0,13.66592
0,309.7992
0,3.228897
0,568.1375
0,0
0,436.5933
0,0
0,269.1246
0,420.2749
0,132.3159
0,354.5767
0,595.6662
0,208.4846
0,106.8699
0,0
0,0
0,64.18396
0,0
0,288.5178
0,242.4364
0,177.1221
0,287.8918
0,690.683
0,37.5891
0,0
0,182.3142
0,0
0,362.6079
0,0
0,362.9363
0,0
0,178.9264
0,0
0,3.212177
0,138.7996
0,0
0,675.6332
0,145.6111
0,0
0,499.6672
0,296.5873
0,232.1615
0,343.8393
0,290.2362
0,270.4517
0,7.558458
0,0
0,0
0,265.8843
0,0
0,227.1104
0,93.52322
0,251.0452
0,185.7372
0,0
0,435.3198
0,236.1842
0,0
0,398.4268
0,0
0,405.5459
0,64.88226
0,84.90831
0,181.3587
0,351.8966
0,176.3998
0,208.9805
0,244.1851
0,559.0218
0,185.3666
0,526.1035
0,3.911756
0,76.23446
0,46.12273
0,0
0,6.72825
0,0
0,698.9798
0,0
0,74.53307
0,1.566396
0,0
0,174.6764
0,131.9059
0,161.023
0,273.6277
0,46.35178
0,1.899532
0,0
0,255.8452
0,256.4418
0,795.7616
0,272.7787
0,318.3018
0,41.37477
0,418.4902
2.008156,439.0614
0,157.1045
0,209.9651
0,131.5842
0,21.6306
0,1.685729
0,214.372
0,0
0,169.0629
0,0
0,132.5926
0,42.34172
0,123.0308
0,234.5838
0,136.3711
0,268.7721
0,9.138554
0,0
0,349.4649
0,45.09985
0,250.3102
0,94.24132
0,0
0,204.682
0,379.0976
0,420.1154
0,360.5905
0,473.3229
0,132.4099
0,0
0,0
0,0
0,100.8628
0,74.00887
0,9.727131
0,531.5291
0,0
0,97.5881
0,361.9115
0,55.93531
0,240.778
0,56.59289
0,0
0,355.7532
0,9.391219
0,0
0,168.0315
0,0
0,66.98006
0,41.19553
0,488.1479
0,125.1938
1.701448,485.9032
0,345.3947
0,163.756
0,0
0,149.1749
0,403.17
0,357.2617
0,0
0,318.6294
0,0
0,0
0,0
0,0
0,0
0,0
0,243.1638
0,0
0,129.3156
0,60.78744
0,944.6078
0,443.7835
0,167.4057
0,0
0,509.713
0,100.4081
0,0
0,0
0,79.50551
0,11.81104
0,0
0,0
0,23.33298
0,515.3929
0,0
0,307.8281
0,130.0044
0,196.3663
0,230.2784
0,0
0,0
0,0
0,0
0,106.8803
0,0
0,442.0758
0,0
0,232.6226
2.141122,172.0621
0,265.7607
0,316.69
0,348.8581
0,0
0,41.8352
0,171.4883
0,445.0583
0,123.48
0,22.6184
0,0
0,633.3762
0,43.54576
0,367.5096
0,0
0,393.4607
0,202.8537
0,0
0,0
0,242.3894
0,575.6229
0,48.0547
0,811.9637
0,409.4002
0,185.0037
0,244.913
0,76.51237
0,2.997957
0,225.5252
0,0
0,95.77151
0,459.3974
0,8.35845
0,568.9442
0,0
0,288.9354
0,321.7833
0,93.41254
2.516182,4.781883
0,578.8371
0,332.6006
0,3.582964
0,30.14124
0,219.1348
0,133.7807
0,611.3467
0,221.1014
0,0
0,657.0158
0,364.6233
0,0
0,254.1276
0,413.8372
0,202.9172
0,0
0,0
0,81.79584
0,170.7128
0,333.6327
0,220.1292
0,364.5496
0,111.8768
0,26.65426
0,106.4537
0,244.2915
0,214.6007
0,0
0,160.8678
0,0
0,138.6317
0,341.2142
0,26.74607
0,203.1486
0,128.6276
0,598.4092
0,25.68448
0,0
0,497.9553
0,0
0,209.7342
0,0
0,0
0,232.1116
0,585.4912
0,70.27464
0,0
0,0
0,0
0,0
0,92.27155
0,0
0,146.2695
0,669.9548
0,201.9333
0,385.4514
0,443.265
0,49.98386
0,354.7098
0,0
0,208.5556
0,0
0,548.5894
0,428.9685
0,289.6497
0,335.6794
0,0
0,0
0,627.3808
0,83.09573
0,437.6622
0,57.91419
0,327.7061
0,0
0,0
0,770.6225
0,168.791
0,92.55882
0,364.1588
0,1.709417
0,727.8104
0,74.58321
0,177.5875
0,4.547104
0,8.365947
0,173.7763
0,186.2685
0,0
0,0
0,867.9894
0,0
0,17.13317
0,0
0,64.29586
0,0
0,254.7949
0,38.47871
0,264.692
0,296.2807
0,459.4315
0,6.464979
0,0
0,508.4555
0,406.1599
0,202.1239
0,439.5269
0,0
0,208.3794
0,325.7071
0,422.2862
0,0
0,0
0,99.18239
0,0
0,91.36234
0,1.564127
0,180.1812
0,229.6724
0,26.96658
0,0
0,73.72164
0,490.4123
0,524.7795
0,169.1841
0,0
0,93.42822
0,346.9213
0,155.6365
0,0
0,0
0,0
0,434.9889
0,168.8178
0,281.8593
0,134.131
0,0
0,73.3979
0,0
0,0
0,272.3254
0,0
0,0
0,359.5796
0,201.9777
0,140.0535
0,18.30647
0,0
0,0
0,0
0,0
0,139.29
0,28.2639
0,12.32559
0,27.70049
0,0
0,0
0,173.2707
0,0
0,161.2627
0,119.1402
0,335.6199
0,26.08521
0,1.513461
0,12.95026
0,250.2079
0,1.607424
0,171.2266
0,520.9084
0,303.8296
0,0
0,0
0,11.93407
0,226.2636
0,381.3789
0,173.5925
0,429.5837
0,414.8434
0,186.9613
0,314.3045
0,206.4775
0,177.6021
0,62.15478
0,304.824
0,399.6473
0,0
0,0
0,0
0,0
0,0
0,487.6049
0,723.4326
0,596.4728
0,0
0,492.2098
0,229.6871
0,376.0885
0,6.966166
0,132.6838
0,303.0108
0,449.6283
0,369.4396
0,7.567758
0,170.4729
0,361.4692
0,0
0,28.71552
0,183.5237
0,290.8008
0,0
0,466.2784
0,420.216
0,513.1153
0,34.81711
0,68.90437
0,80.02973
0,379.7066
0,59.73653
0,578.8177
0,35.10252
0,435.1232
0,0
0,404.5592
0,26.32439
0,0
0,0
0,0
0,6.463879
0,0
0,185.0773
0,119.3341
0,405.841
0,0
0,177.8157
0,321.3795
0,397.6046
0,525.9471
0,308.8328
0,285.6164
0,0
0,0
0,53.29268
0,337.9084
0,0
0,0
0,3.136563
0,312.2538
0,291.2026
0,0
0,0
0,130.9236
0,168.8785
0,9.327084
0,18.33706
0,92.27655
0,652.1004
0,0
0,0
0,395.4331
0,205.6172
0,133.951
0,42.83395
0,0
0,0
0,133.788
0,62.83045
0,0
0,217.9098
0,513.3751
0,504.0051
0,6.323699
0,133.1602
0,0
0,0
0,47.8982
0,441.1388
0,244.9519
0,9.768635
0,177.5337
0,94.88025
0,225.7739
0,1.739916
0,376.1753
0,0
0,290.7987
0,147.8125
0,312.4233
0,0
0,251.7748
0,319.5832
0,395.2381
0,190.742
0,328.4103
0,260.2776
0,63.18899
0,24.70503
0,1.736244
0,0
0,559.4912
0,93.94804
0,83.61635
0,0
0,207.0816
0,92.95254
0,0
0,0
0,228.9251
0,228.0049
0,50.95042
0,232.5852
0,41.30177
0,28.79474
0,49.74978
0,0
0,0
0,0
0,155.9875
0,77.08691
0,17.84249
0,0
0,165.3756
0,409.7806
0,295.4801
0,161.9563
0,609.761
0,560.9892
0,2.125171
1.576731,64.1925
1.720365,0
1.815203,0
0,700.2485
0,0
0,384.145
0,0
0,0
0,352.4467
0,479.1222
0,0
0,295.1308
0,0
0,257.2788
0,525.7426
0,0
0,0
0,0
0,52.23308
0,629.7609
0,142.9373
0,0
0,46.80539
0,58.74975
0,4.746183
0,415.356
0,268.8156
0,447.2719
0,256.7252
0,316.704
0,670.657
0,0
0,53.96238
1.547234,649.2465
1.827238,144.1747
1.986009,420.1238
2.077477,0
2.138866,357.6608
2.188223,0
0,332.2945
0,32.87491
0,0
0,0
0,480.2149
0,0
0,465.0961
0,53.08115
0,622.365
0,0
0,0
0,43.16782
0,29.26211
0,42.22128
0,0
0,469.2234
0,392.8744
0,9.723375
0,0
0,253.3604
0,387.6057
0,0
0,174.6071
0,13.05556
0,629.6044
0,403.4826
0,11.7433
0,277.3487
1.666571,136.3898
2.01501,152.7377
2.287449,2.079772
2.340218,251.6105
2.377995,28.0547
2.404301,0
0,192.164
0,471.7862
0,45.10778
0,95.86603
0,414.3743
0,202.7557
0,347.8568
0,12.38362
0,0
0,280.9089
0,290.7327
0,111.3735
0,0
0,0
0,608.5649
0,612.3555
0,0
0,454.8539
0,599.1671
0,270.7226
0,331.8838
0,187.787
0,411.6951
0,0
0,36.02618
1.66546,0
2.092399,1.588332
2.474977,7.383842
2.500049,165.3652
2.508507,801.2797
0,607.8656
0,216.3967
0,119.4934
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,220.5857
0,789.3408
0,583.6977
0,0
0,59.64988
0,0
0,35.54424
0,347.5478
0,363.7887
0,295.5137
0,308.5094
1.554857,0
2.052061,231.9637
2.510733,251.0021
0,0
0,7.362444
0,218.1205
0,44.37014
0,40.52995
0,167.6069
0,3.080189
0,21.09299
0,366.6844
0,319.9568
0,358.7176
0,13.88785
0,507.0046
0,30.69882
0,0
0,802.8316
0,681.9063
0,0
0,255.6659
0,77.6658
1.909449,0
2.467045,0
2.358719,4.468556
0,0
0,0
0,122.6124
0,324.8699
0,152.6289
0,530.079
0,45.75377
0,383.3841
0,384.7192
0,0
0,0
0,352.9105
0,1.905745
0,92.54059
0,45.30003
0,374.26
0,223.1439
0,365.4899
0,1.566572
0,245.0201
1.688983,199.6578
2.072343,141.3465
2.372813,0
