MLD,activity
722,0.317895313784599
622,0.343841838097783
435,0.411978729359082
317,0.441381087348621
400,0.307106598984772
387,0.377449732756427
395,0.390273409145899
429,0.24287072243346
433,0.210397852086893
474,0.15273556231003
479,0.128230371646567
488,0.151740020470829
555,0.0563641174913998
596,0.17348983681649
652,0.0934336880352972
684,0.0976121752820782
722,0.122712039185357
771,0.136719805457984
758,0.118028534370947
772,0.158901158093186
776,0.144125856381629
710,0.0793413173652695
743,0.0738045738045738
679,0.0670843121900287
792,0.0849234076861059
777,0.0774993541720486
743,0.0881670533642691
705,0.0952749806351665
720,0.0517907755733059
748,0.0785189075630252
772,0.0734375
725,0.0833115011789363
861,0.0773511407902059
850,0.0671283963771977
799,0.0485588158919761
772,0.062317687616017
836,0.0670007913479293
812,0.0372589890568004
805,0.0438090241343127
827,0.0739843960182943
814,0
820,0.0643387407203739
830,0.0161787365177196
785,0.0305075593952484
846,0.0425758382118148
872,0
938,0.0153638814016173
936,0.0178286322511974
874,0.0168776371308017
886,0.048556784461829
908,0
860,0.0133159268929504
902,0
928,0.0155426765015806
855,0.028594122319301
901,0.0280096956638837
728,0.0586197708499867
725,0.13969571230982
647,0.209228321400159
622,0.250066085117632
458,0.297969543147208
388,0.4487895716946
257,0.579517069109076
285,0.573407940314415
303,0.426084762865792
315,0.40801308258381
363,0.340256900792566
401,0.258731864588931
411,0.291228070175439
488,0.301603996844596
504,0.305533492189568
553,0.277508090614887
597,0.190794755151191
542,0.20490660719264
604,0.088448137228625
619,0.0732172019597169
580,0.167022411953042
612,0.289083200847907
626,0.326933333333333
608,0.20866935483871
610,0.184977278802459
653,0.0943802097337994
607,0.105949008498584
580,0.137960339943343
651,0.107942430703625
691,0.0824204486176317
612,0.188029197080292
632,0.120557293147569
646,0.144355506486337
514,0.144037455246489
505,0.122111269614836
569,0.107033639143731
718,0.0831995719636169
641,0.101869412083446
624,0.0845377692937006
623,0.0957761635727737
608,0.0603081827842721
654,0.103363412633306
639,0.0722987288135593
643,0.0296575896468051
686,0.0646960401561629
688,0.0132555673382821
696,0.0141803743618832
648,0.0752780153977759
650,0.0433839479392625
742,0.0977740208509439
651,0.0559892328398385
682,0.0320739331340038
678,0.0900629619490829
647,0.071296540797465
643,0.0625499068405643
645,0.0614182021217197
692,0.0846153846153846
701,0.093698175787728
697,0.173035522066738
702,0.225656455142232
556,0.29857565170653
542,0.294881787477267
414,0.349129852744311
350,0.452362707535121
376,0.332355099046222
